Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,oge_id,case_id,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,serialid_x,nname_x,nzip,snum_x,Unnamed: 0_y,dba,location_address,location_city,location_zip_code,district,county_number,county_name,license_type_code,license_number,inspection_number,visit_number,inspection_class,inspection_type,inspection_disposition,inspection_date,number_of_critical_violations,number_of_noncritical_violations,number_of_total_violations,number_of_high_priority_violations,number_of_intermediate_violations,number_of_basic_violations,pda_status,approved_source,original_container,time_and_temperature_control,facilities_to_maintain_ph_tcs,food_and_food_equipment_thermometers,ph_tcs_foods_properly_thawed,unwrapped_or_ph_tcs_food_not_re_served,food_protection_cross_contamination,bare_hand_contact_with_rte_food_aop,in_use_food_dispensing_utensils,employee_health_knowledge,hands_washed_and_clean,clean_clothes_hair_restraints,food_contact_and_nonfood_contact,violation15,dishwashing_facilities,violation17,violation18,violation19,violation20,wiping_cloths_clean_and_soiled_linens,food_contact_surfaces_clean,non_food_contact_surfaces_clean,storage_handling_of_clean_equipment,single_service_and_single_use_items,violation26,water_source_safe_hot,sewage_and_wastewater,plumbing_installed,violation30,handwash_sinks,bathrooms,garbage_and_refuse,violation34,no_presence_or_breeding_of_pests,floors_walls_ceilings,violation37,lighting_provided_as_required,violation39,employee_personal_belongings,chemicals_toxic_substances,cleaning_and_maintenance_equip,complete_separation_from_living_area,violation44,fire_extinguishing_equipment,exits_not_blocked_or_locked,electrical_wiring_outlets_in_good_repair,gas_appliances_boiler_certificate,flammable_combustible_materials,current_license_properly_displayed,other_conditions_sanitary_and_safe_operation,misrepresentation_misbranding,food_management_certification_valid,florida_clean_indoor_air_act,automatic_gratuity_notice,violation56,violation57,violation58,license_id,inspection_visit_id,serialid_y,id,nname_y,snum_y,score,jw,match,ss
822123,822123,1497,Bacalao Sports Bar,Bacalao Sports Bar,1100 N. Tuttle Avenue #1,Sarasota,FL,34237.0,722110.0,46792,1616646,Full-Service Restaurants,2,0.0,1,704.22,1,2009-09-13,2011-05-08,2,R,704.22,1,0.0,704.22,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,46793,bacalao sports bar,34237,1100,29028,MANSCOS AZTECA,1100 N TUTTLE AVE #8,SARASOTA,34237,D7,68,Sarasota,2010,6804875,2424122,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-31,,,5,1.0,3.0,1.0,Y,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533245,5327200,129656,129655,manscos azteca,1100,20.272238634675556,0.6031746031746031,0,2.6031746031746033
1190348,1190348,13209,Security Title,"Security Title, Inc.",601 Riverside Avenue,Jacksonville,FL,32204.0,52231.0,126622,1390761,Mortgage and Nonmortgage Loan Brokers,315,0.0,315,50306.7,315,2003-01-07,2005-01-06,315,,50306.7,315,0.0,50306.7,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,126623,security title,32204,601,42343,SODEXO AT FIDELITY,601 RIVERSIDE AVE BLDG 5,JACKSONVILLE,32204,D5,26,Duval,2010,2613860,2405320,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-29,,,7,2.0,0.0,5.0,Y,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303960,5299463,96590,96589,sodexo at fidelity,601,20.272238634675556,0.6031746031746031,0,2.6031746031746033
787054,787054,6122,GCS Wireless,"GCS Wireless of Tampa, Inc.",2223 N. West Shore Blvd,Tampa,FL,33607.0,517212.0,125959,1389196,Cellular and Other Wireless Telecommunications,7,0.0,6,556.0,6,2004-01-01,2004-12-23,7,,556.0,6,0.0,556.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,125960,gcs wireless,33607,2223,18393,GALLERY ECLECTIC BISTRO,2223 N WESTSHORE BLVD,TAMPA,33607,D3,39,Hillsborough,2010,3912701,2392681,3,Food,Routine - Food,Call Back - Complied,2014-10-10,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189727,5390428,44538,44537,gallery eclectic bistro,2223,20.272238634675556,0.6026570048309178,0,2.6026570048309177
1124532,1124532,3931,Crepe Maker at Sunset Place,"M.K. Group Enterprises, Inc.",5701 SW Sunset Drive K-104,Miami,FL,33143.0,722211.0,42361,1602504,Limited-Service Restaurants,0,0.0,0,0.0,0,2010-10-09,2011-01-02,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,42362,crepe maker at sunset place,33143,5701,35478,PASION DEL CIELO SUNSET,5701 SUNSET DR STE C11C,SOUTH MIAMI,33143,D1,23,Dade,2010,2334550,2472171,1,Food,Food-Licensing Inspection,Inspection Completed - No Further Action,2015-05-29,,,4,0.0,3.0,1.0,Y,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022645,5486138,15421,15420,pasion del cielo sunset,5701,20.272238634675556,0.6025764895330114,0,2.6025764895330115
939988,939988,6849,Hallmark,"Aldrich Enterprises Inc,",1700 W. International Speedway,Daytona Beach,FL,32114.0,4532.0,28973,1508529,"Office Supplies, Stationery, and Gift Stores",5,3960.0,4,0.0,0,2006-04-09,2008-04-09,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,4,4,3960.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,28974,hallmark,32114,1700,9926,CHINAMAX #148,1700 W INT'L SPEEDWAY BLVD,DAYTONA BCH,32114,D4,74,Volusia,2010,7405560,2463182,1,Food,Routine - Food,Warning Issued,2015-05-14,,,4,0.0,2.0,2.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2255211,5455096,87764,87763,chinamax #148,1700,20.272238634675556,0.6025641025641025,0,2.6025641025641026
808591,808591,14717,Terra Nova,Terra Nova Transcription LLC,2202 North West Shore Blvd,Tampa,FL,33607.0,561410.0,92523,1695276,Document Preparation Services,4,0.0,2,873.93,2,2011-05-24,2013-05-23,3,,873.93,2,0.0,873.93,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,92524,terra nova,33607,2202,6786,CAFE INTERNATIONAL,2202 N WESTSHORE BLVD #120,TAMPA,33607,D3,39,Hillsborough,2010,3912269,2385442,2,Food,Routine - Food,Call Back - Complied,2014-07-30,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189020,5252805,44068,44067,cafe international,2202,20.272238634675556,0.6023148148148149,0,2.602314814814815
492558,492558,12399,Rent-A-Cellular / Jax Business Center,"Microtronic, LLC",2400 Yankee Clipper Hwy.,Jacksonville,FL,32218.0,517212.0,23816,1566577,Cellular and Other Wireless Telecommunications,1,0.0,1,209.67,1,2008-07-24,2010-07-23,1,,209.67,1,0.0,209.67,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,23817,rent-a-cellular / jax business center,32218,2400,5708,BUDWEISER RACING TRACK BAR AND GRILL (CONCOURSE C),2400 YANKEE CLIPPER DRIVE,JACKSONVILLE,32218,D5,26,Duval,2010,2614272,2410929,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-09-29,,,1,0.0,0.0,1.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871194,5307937,97125,97124,budweiser racing track bar and grill (concourse c),2400,20.272238634675556,0.6022555889222557,0,2.602255588922256
1113487,1113487,3351,Cingular Wireless,"Executive Details Plus, Inc",2 Independent Drive,Jacksonville,FL,32202.0,443112.0,170515,1442863,"Radio, Television, and Other Electronics Stores",3,330.0,2,429.44,2,2004-07-01,2006-06-30,3,R,429.44,2,0.0,429.44,0.0,330.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,170516,cingular wireless,32202,2,36254,PIERRES,2 INDEPENDENT DR SUITE 219,JACKSONVILLE,32202,D5,26,Duval,2010,2614823,2436138,2,Food,Routine - Food,Call Back - Admin. complaint recommended,2015-02-09,,,2,0.0,1.0,1.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5436063,5475369,97978,97977,pierres,2,20.272238634675556,0.6022408963585434,0,2.6022408963585435
1250678,1250678,3248,Chicken Kitchen at Dadeland Mall,Zahbo Dadeland L.L.C.,"7501 N. Kendall Drive, suite FC-9",Miami,FL,33156.0,722211.0,11871,1547693,Limited-Service Restaurants,0,0.0,0,0.0,0,2007-05-29,2009-05-28,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,11872,chicken kitchen at dadeland mall,33156,7501,46543,TANGO GRILL PARRILLADA DADELND,7501 SW 88 ST,MIAMI,331567714,D1,23,Dade,2010,2321762,2395829,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-08-15,,,6,2.0,1.0,3.0,Y,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166255,5281334,3480,3479,tango grill parrillada dadelnd,7501,20.272238634675556,0.6020102339181287,0,2.602010233918129
1379881,1379881,4234,Dawg House,"Urban Hippies, LLC",1308 N. Federael Highway,Pompano Beach,FL,33062.0,722110.0,110113,1721041,Full-Service Restaurants,2,0.0,1,275.78,1,2013-05-29,2014-05-06,2,,275.78,1,1.93,273.85,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,110114,dawg house,33062,1308,14347,DOS AMIGOS RESTAURANT,1308 N FEDERAL HWY,POMPANO BEACH,33062,D2,16,Broward,2010,1621366,2462062,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-01-05,,,9,1.0,1.0,7.0,Y,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914840,5450616,25526,25525,dos amigos restaurant,1308,20.272238634675556,0.6019841269841271,0,2.601984126984127
177558,177558,3538,"Club Libby Lu, Inc.","Club Libby Lu, Inc.",11401 N. W. 12 Street,Miami,FL,33172.0,448150.0,199235,1516414,Clothing Accessories Stores,23,22770.0,23,0.0,0,2007-04-24,2008-06-10,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,23,22770.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,199236,"club libby lu, inc.",33172,11401,6826,CAFE MOJITOS INC,11401 NW 12 ST STE 301B,MIAMI,33172,D1,23,Dade,2010,2328473,2399575,3,Food,Routine - Food,Call Back - Admin. complaint recommended,2015-02-13,,,2,1.0,1.0,0.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171028,5490905,7633,7632,cafe mojitos inc,11401,20.272238634675556,0.6019736842105263,0,2.6019736842105265
337749,337749,6384,Giordano's (Dale Mabry),"Eat Pizza Dale Mabry, Inc",401 N Dale Mabry Hwy,Tampa,FL,33602.0,722110.0,30856,1551244,Full-Service Restaurants,16,0.0,15,2655.78,14,2007-08-01,2009-07-31,16,,2655.78,14,719.99,1935.79,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,30857,giordano's (dale mabry),33602,401,49635,TOOJAY'S ORIGINAL GOURMET DELI,401 E JACKSON ST #101,TAMPA,33602,D3,39,Hillsborough,2010,3911010,2432164,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-23,,,6,1.0,0.0,5.0,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5796444,5339510,43084,43083,toojay's original gourmet deli,401,20.272238634675556,0.6019323671497584,0,2.6019323671497583
358022,358022,13396,Signature Perfumes A,"Signature Perfume A, LLC",500 Prime Outlets Blvd,Saint Augustine,FL,32084.0,446120.0,88898,1685049,"Cosmetics, Beauty Supplies, and Perfume Stores",11,0.0,11,4695.91,11,2011-04-15,2013-04-14,11,,4695.91,11,0.0,4695.91,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,88899,signature perfumes a,32084,500,9618,CHINA MAX,500 BELZ OUTLET BLVD #520,SAINT AUGUSTINE,32084,D5,65,St. Johns,2010,6501435,2407237,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-31,,,7,0.0,1.0,6.0,Y,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481552,5302414,102951,102950,china max,500,20.272238634675556,0.6018518518518519,0,2.601851851851852
276815,276815,3139,Charley's Steakhouse,"Marinacci Management 2, Inc",8001 South Orange Blossom Trail,Orlando,FL,32809.0,7222.0,44720,1609984,Limited-Service Eating Places,1,0.0,0,0.0,0,2009-02-18,2011-02-18,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,44721,charley's steakhouse,32809,8001,9623,CHINA MAX,8001 S ORANGE BLOSSOM TRAIL STE 940,ORLANDO,32809,D4,58,Orange,2010,5804182,2476670,1,Food,Routine - Food,Warning Issued,2015-03-04,,,8,3.0,0.0,5.0,Y,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112136,5516970,69288,69287,china max,8001,20.272238634675556,0.6018518518518519,0,2.601851851851852
1382573,1382573,13030,Sandestin Golf and Beach Resort,"Sandestin Golf and Beach Resort, Inc.",9300 Emerald Coast Parkway West,Destin,FL,32550.0,713910.0,122115,1378875,Golf Courses and Country Clubs,18,7425.0,18,8029.95,3,2003-03-26,2005-03-25,3,,8029.95,3,0.0,8029.95,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,15,7425.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,122116,sandestin golf and beach resort,32550,9300,16689,FAT TUESDAY DAQUIRI BAR,9300 W HWY 98,MIRAMAR BEACH,32550,D6,76,Walton,2010,7601880,2415436,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-12-08,,,13,0.0,4.0,9.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4178863,5314230,114318,114317,fat tuesday daquiri bar,9300,20.272238634675556,0.6018437353903693,0,2.601843735390369
517727,517727,6853,Hamburger Marys Bar and Grille,HM 09 Tampa LLC,1600 E 8th Avenue #E202,Tampa,FL,33605.0,722110.0,86029,1678303,Full-Service Restaurants,0,0.0,0,0.0,0,2010-12-26,2012-12-16,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,86030,hamburger marys bar and grille,33605,1600,46496,TAMPA BAY BREWING COMPANY,1600 E 8 AVE #A123,TAMPA,33605,D3,39,Hillsborough,2010,3916157,2442781,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-06-18,,,22,4.0,4.0,14.0,Y,3,1,0,0,0,0,0,3,0,2,0,1,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155618,5386631,46101,46100,tampa bay brewing company,1600,20.272238634675556,0.6018300653594771,0,2.601830065359477
